

--------------------------------------------------------------------------------
Port          Native  Status        Port
              Vlan                  Channel
--------------------------------------------------------------------------------
Eth108/1/7    3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth108/1/8    3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth108/1/9    3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth108/1/10   3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth108/1/11   3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth108/1/12   3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth108/1/13   3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth108/1/14   3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth108/1/15   3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth108/1/16   3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth108/1/17   3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth108/1/18   3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth108/1/19   3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth108/1/20   3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth108/1/21   3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth108/1/22   3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
